Date,raceId,driverId,Race,Driver Name,constructorId,Racing Team,Race Results,grid,points,laps,Pit Stop (Seconds),fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Status,Win,Top 10 Grid,Finished Race,Pit Stop less than 30 Seconds
7/18/2021,1061,842,British Grand Prix,gasly,213,AlphaTauri,11,11,0,52,2124.109,52,3,0.001044745,234.945,1,Finished,0,0,1,0
7/18/2021,1061,847,British Grand Prix,russell,3,Williams,12,12,0,51,2100.355,49,13,0.001065382,230.394,11,+1 Lap,0,0,0,0
7/18/2021,1061,841,British Grand Prix,giovinazzi,51,Alfa Romeo,13,15,0,51,2098.387,49,15,0.001068819,229.653,11,+1 Lap,0,0,0,0
7/18/2021,1061,849,British Grand Prix,latifi,3,Williams,14,17,0,51,2104.707,51,16,0.001070336,229.328,11,+1 Lap,0,0,0,0
7/18/2021,1061,8,British Grand Prix,raikkonen,51,Alfa Romeo,15,13,0,51,2091.094,48,11,0.0010636,230.78,11,+1 Lap,0,0,0,0
7/18/2021,1061,815,British Grand Prix,perez,9,Red Bull,16,0,0,51,2161.227,50,1,0.00102566,239.317,11,+1 Lap,0,1,0,0
7/18/2021,1061,853,British Grand Prix,mazepin,210,Haas F1 Team,17,19,0,51,2106.23,51,18,0.001075336,228.262,11,+1 Lap,0,0,0,0
7/18/2021,1061,854,British Grand Prix,mick_schumacher,210,Haas F1 Team,18,18,0,51,2105.047,50,17,0.001074792,228.377,11,+1 Lap,0,0,0,0
7/18/2021,1061,20,British Grand Prix,vettel,117,Aston Martin,19,8,0,40,2083.367,35,19,0.001077072,227.894,31,Retired,0,1,0,0
7/18/2021,1061,830,British Grand Prix,max_verstappen,9,Red Bull,20,1,0,0,0,0,0,0,0,4,Collision,0,1,0,1
7/4/2021,1060,830,Austrian Grand Prix,max_verstappen,9,Red Bull,1,1,26,71,42.326,62,1,0.000766204,234.815,1,Finished,1,1,1,0
7/4/2021,1060,822,Austrian Grand Prix,bottas,131,Mercedes,2,5,18,71,21.071,52,6,0.000791366,227.349,1,Finished,0,1,1,1
7/4/2021,1060,846,Austrian Grand Prix,norris,1,McLaren,3,2,15,71,26.474,62,10,0.000792488,227.027,1,Finished,0,1,1,1
7/4/2021,1060,1,Austrian Grand Prix,hamilton,131,Mercedes,4,4,12,71,42.426,55,3,0.000788495,228.177,1,Finished,0,1,1,0
7/4/2021,1060,832,Austrian Grand Prix,sainz,6,Ferrari,5,10,10,71,21.431,70,2,0.000784282,229.402,1,Finished,0,0,1,1
7/4/2021,1060,815,Austrian Grand Prix,perez,9,Red Bull,6,3,8,71,21.735,55,5,0.000789259,227.956,1,Finished,0,1,1,1
7/4/2021,1060,817,Austrian Grand Prix,ricciardo,1,McLaren,7,13,6,71,21.151,56,14,0.000796528,225.876,1,Finished,0,0,1,1
7/4/2021,1060,844,Austrian Grand Prix,leclerc,6,Ferrari,8,12,4,71,21.143,55,13,0.000795116,226.277,1,Finished,0,0,1,1
7/4/2021,1060,842,Austrian Grand Prix,gasly,213,AlphaTauri,9,6,2,71,43.414,54,4,0.000788727,228.11,1,Finished,0,1,1,0
7/4/2021,1060,4,Austrian Grand Prix,alonso,214,Alpine F1 Team,10,14,1,70,22.663,70,7,0.000791725,227.246,11,+1 Lap,0,0,0,1
7/4/2021,1060,847,Austrian Grand Prix,russell,3,Williams,11,8,0,70,21.606,56,16,0.000797454,225.613,11,+1 Lap,0,1,0,1
7/4/2021,1060,852,Austrian Grand Prix,tsunoda,213,AlphaTauri,12,7,0,70,47.749,54,9,0.000792303,227.08,11,+1 Lap,0,1,0,0
7/4/2021,1060,840,Austrian Grand Prix,stroll,117,Aston Martin,13,9,0,70,42.863,54,12,0.000794664,226.405,11,+1 Lap,0,1,0,0
7/4/2021,1060,841,Austrian Grand Prix,giovinazzi,51,Alfa Romeo,14,15,0,70,48.251,55,17,0.000799097,225.149,11,+1 Lap,0,0,0,0
7/4/2021,1060,8,Austrian Grand Prix,raikkonen,51,Alfa Romeo,15,16,0,70,21.896,69,15,0.000797153,225.699,11,+1 Lap,0,0,0,1
7/4/2021,1060,849,Austrian Grand Prix,latifi,3,Williams,16,18,0,70,21.152,62,11,0.000793056,226.865,11,+1 Lap,0,0,0,1
7/4/2021,1060,20,Austrian Grand Prix,vettel,117,Aston Martin,17,11,0,69,41.927,51,8,0.000791898,227.196,4,Collision,0,0,0,0
7/4/2021,1060,854,Austrian Grand Prix,mick_schumacher,210,Haas F1 Team,18,19,0,69,21.798,56,18,0.000803171,224.007,12,+2 Laps,0,0,0,1
7/4/2021,1060,853,Austrian Grand Prix,mazepin,210,Haas F1 Team,19,20,0,69,45.182,49,19,0.000807373,222.842,12,+2 Laps,0,0,0,0
7/4/2021,1060,839,Austrian Grand Prix,ocon,214,Alpine F1 Team,20,17,0,0,0,0,0,0,0,4,Collision,0,0,0,1
6/20/2021,1059,830,French Grand Prix,max_verstappen,9,Red Bull,1,1,26,53,59.926,35,1,0.001115787,218.156,1,Finished,1,1,1,0
6/20/2021,1059,1,French Grand Prix,hamilton,131,Mercedes,2,2,18,53,30.263,44,5,0.001127431,215.903,1,Finished,0,1,1,0
6/20/2021,1059,815,French Grand Prix,perez,9,Red Bull,3,4,15,53,29.682,53,2,0.001119132,217.504,1,Finished,0,1,1,1
6/20/2021,1059,822,French Grand Prix,bottas,131,Mercedes,4,3,12,53,30.572,19,3,0.001122222,216.905,1,Finished,0,1,1,0
6/20/2021,1059,846,French Grand Prix,norris,1,McLaren,5,8,10,53,30.531,52,6,0.001127604,215.87,1,Finished,0,1,1,0
6/20/2021,1059,817,French Grand Prix,ricciardo,1,McLaren,6,10,8,53,29.951,45,14,0.001138009,213.896,1,Finished,0,0,1,1
6/20/2021,1059,842,French Grand Prix,gasly,213,AlphaTauri,7,6,6,53,30.781,44,11,0.001135451,214.378,1,Finished,0,1,1,0
6/20/2021,1059,4,French Grand Prix,alonso,214,Alpine F1 Team,8,9,4,53,31.288,44,7,0.001130162,215.382,1,Finished,0,1,1,0
6/20/2021,1059,20,French Grand Prix,vettel,117,Aston Martin,9,12,2,53,31.069,52,4,0.001124282,216.508,1,Finished,0,0,1,0
6/20/2021,1059,840,French Grand Prix,stroll,117,Aston Martin,10,19,1,53,30.996,44,9,0.001132269,214.981,1,Finished,0,0,1,0
6/20/2021,1059,832,French Grand Prix,sainz,6,Ferrari,11,5,0,53,30.534,19,18,0.001145035,212.584,1,Finished,0,1,1,0
6/20/2021,1059,847,French Grand Prix,russell,3,Williams,12,14,0,52,30.092,52,13,0.001137894,213.918,11,+1 Lap,0,0,0,0
6/20/2021,1059,852,French Grand Prix,tsunoda,213,AlphaTauri,13,0,0,52,30.226,18,19,0.001145602,212.479,11,+1 Lap,0,1,0,0
6/20/2021,1059,839,French Grand Prix,ocon,214,Alpine F1 Team,14,11,0,52,30.207,33,15,0.001141725,213.2,11,+1 Lap,0,0,0,0
6/20/2021,1059,841,French Grand Prix,giovinazzi,51,Alfa Romeo,15,13,0,52,30.586,36,16,0.001142384,213.077,11,+1 Lap,0,0,0,0
6/20/2021,1059,844,French Grand Prix,leclerc,6,Ferrari,16,7,0,52,62.166,43,8,0.001130567,215.304,11,+1 Lap,0,1,0,0
6/20/2021,1059,8,French Grand Prix,raikkonen,51,Alfa Romeo,17,17,0,52,31.327,46,10,0.001134167,214.621,11,+1 Lap,0,0,0,0
6/20/2021,1059,849,French Grand Prix,latifi,3,Williams,18,16,0,52,29.775,50,12,0.001137882,213.92,11,+1 Lap,0,0,0,1
6/20/2021,1059,854,French Grand Prix,mick_schumacher,210,Haas F1 Team,19,15,0,52,31.457,51,17,0.001144063,212.765,11,+1 Lap,0,0,0,0
6/20/2021,1059,853,French Grand Prix,mazepin,210,Haas F1 Team,20,18,0,52,30.983,34,20,0.001149502,211.758,11,+1 Lap,0,0,0,0
6/27/2021,1058,830,Styrian Grand Prix,max_verstappen,9,Red Bull,1,1,25,71,20.936,68,3,0.000787234,228.542,1,Finished,1,1,1,1
6/27/2021,1058,1,Styrian Grand Prix,hamilton,131,Mercedes,2,2,19,71,42.859,71,1,0.000776134,231.811,1,Finished,0,1,1,0
6/27/2021,1058,822,Styrian Grand Prix,bottas,131,Mercedes,3,5,15,71,21.752,43,5,0.000794201,226.537,1,Finished,0,1,1,1
6/27/2021,1058,815,Styrian Grand Prix,perez,9,Red Bull,4,4,12,71,44.438,57,2,0.00078581,228.956,1,Finished,0,1,1,0
6/27/2021,1058,846,Styrian Grand Prix,norris,1,McLaren,5,3,10,70,21.692,65,7,0.000797488,225.604,11,+1 Lap,0,1,0,1
6/27/2021,1058,832,Styrian Grand Prix,sainz,6,Ferrari,6,12,8,70,21.226,64,4,0.000794086,226.57,11,+1 Lap,0,0,0,1
6/27/2021,1058,844,Styrian Grand Prix,leclerc,6,Ferrari,7,7,6,70,50.31,64,6,0.000795579,226.145,11,+1 Lap,0,1,0,0
6/27/2021,1058,840,Styrian Grand Prix,stroll,117,Aston Martin,8,9,4,70,20.936,32,14,0.00080772,222.746,11,+1 Lap,0,1,0,1
6/27/2021,1058,4,Styrian Grand Prix,alonso,214,Alpine F1 Team,9,8,2,70,21.131,61,13,0.00080728,222.867,11,+1 Lap,0,1,0,1
6/27/2021,1058,852,Styrian Grand Prix,tsunoda,213,AlphaTauri,10,11,1,70,21.234,41,11,0.000806134,223.184,11,+1 Lap,0,0,0,1
6/27/2021,1058,8,Styrian Grand Prix,raikkonen,51,Alfa Romeo,11,18,0,70,21.227,57,8,0.000800093,224.869,11,+1 Lap,0,0,0,1
6/27/2021,1058,20,Styrian Grand Prix,vettel,117,Aston Martin,12,14,0,70,21.546,64,15,0.000808113,222.637,11,+1 Lap,0,0,0,1
6/27/2021,1058,817,Styrian Grand Prix,ricciardo,1,McLaren,13,13,0,70,21.41,45,9,0.000802141,224.295,11,+1 Lap,0,0,0,1
6/27/2021,1058,839,Styrian Grand Prix,ocon,214,Alpine F1 Team,14,17,0,70,21.238,70,10,0.000805278,223.421,11,+1 Lap,0,0,0,1
6/27/2021,1058,841,Styrian Grand Prix,giovinazzi,51,Alfa Romeo,15,15,0,70,21.21,39,12,0.000806979,222.95,11,+1 Lap,0,0,0,1
6/27/2021,1058,854,Styrian Grand Prix,mick_schumacher,210,Haas F1 Team,16,19,0,69,22.4,57,16,0.000810243,222.052,12,+2 Laps,0,0,0,1
6/27/2021,1058,849,Styrian Grand Prix,latifi,3,Williams,17,16,0,68,48.372,34,17,0.000811389,221.739,13,+3 Laps,0,0,0,0
6/27/2021,1058,853,Styrian Grand Prix,mazepin,210,Haas F1 Team,18,20,0,68,22.759,39,19,0.000821192,219.092,13,+3 Laps,0,0,0,1
6/27/2021,1058,847,Styrian Grand Prix,russell,3,Williams,19,10,0,36,83.624,28,18,0.000815961,220.496,5,Engine,0,0,0,0
6/27/2021,1058,842,Styrian Grand Prix,gasly,213,AlphaTauri,20,6,0,1,0,0,0,0,0,4,Collision,0,1,0,1
6/6/2021,1057,815,Azerbaijan Grand Prix,perez,9,Red Bull,1,6,25,51,2035.617,45,2,0.001211655,206.432,1,Finished,1,1,1,0
6/6/2021,1057,20,Azerbaijan Grand Prix,vettel,117,Aston Martin,2,11,18,51,2035.202,41,4,0.001214005,206.032,1,Finished,0,0,1,0
6/6/2021,1057,842,Azerbaijan Grand Prix,gasly,213,AlphaTauri,3,4,15,51,2037.071,44,6,0.001217824,205.386,1,Finished,0,1,1,0
6/6/2021,1057,844,Azerbaijan Grand Prix,leclerc,6,Ferrari,4,1,12,51,2037.472,46,8,0.001219699,205.071,1,Finished,0,1,1,0
6/6/2021,1057,846,Azerbaijan Grand Prix,norris,1,McLaren,5,9,10,51,2046.808,41,7,0.001219051,205.18,1,Finished,0,1,1,0
6/6/2021,1057,4,Azerbaijan Grand Prix,alonso,214,Alpine F1 Team,6,8,8,51,2070.109,42,11,0.0012225,204.601,1,Finished,0,1,1,0
6/6/2021,1057,852,Azerbaijan Grand Prix,tsunoda,213,AlphaTauri,7,7,6,51,2038.722,46,5,0.001214572,205.936,1,Finished,0,1,1,0
6/6/2021,1057,832,Azerbaijan Grand Prix,sainz,6,Ferrari,8,5,4,51,2047.907,42,13,0.00122338,204.454,1,Finished,0,1,1,0
6/6/2021,1057,817,Azerbaijan Grand Prix,ricciardo,1,McLaren,9,13,2,51,2050.239,43,14,0.00122353,204.428,1,Finished,0,0,1,0
6/6/2021,1057,8,Azerbaijan Grand Prix,raikkonen,51,Alfa Romeo,10,14,1,51,2051.549,43,10,0.001222234,204.645,1,Finished,0,0,1,0
6/6/2021,1057,841,Azerbaijan Grand Prix,giovinazzi,51,Alfa Romeo,11,20,0,51,2072.8,44,9,0.001221933,204.696,1,Finished,0,0,1,0
6/6/2021,1057,822,Azerbaijan Grand Prix,bottas,131,Mercedes,12,10,0,51,2076.931,43,12,0.001222975,204.521,1,Finished,0,0,1,0
6/6/2021,1057,854,Azerbaijan Grand Prix,mick_schumacher,210,Haas F1 Team,13,17,0,51,2143.022,41,18,0.001245648,200.799,1,Finished,0,0,1,0
6/6/2021,1057,853,Azerbaijan Grand Prix,mazepin,210,Haas F1 Team,14,18,0,51,1998.956,40,19,0.001247072,200.569,1,Finished,0,0,1,0
6/6/2021,1057,1,Azerbaijan Grand Prix,hamilton,131,Mercedes,15,2,0,51,2038.825,43,3,0.001212604,206.27,1,Finished,0,1,1,0
6/6/2021,1057,849,Azerbaijan Grand Prix,latifi,3,Williams,16,16,0,51,2070.324,42,17,0.001233889,202.712,1,Finished,0,0,1,0
6/6/2021,1057,847,Azerbaijan Grand Prix,russell,3,Williams,17,15,0,48,2097.609,43,15,0.001226377,203.954,6,Gearbox,0,0,0,0
6/6/2021,1057,830,Azerbaijan Grand Prix,max_verstappen,9,Red Bull,18,3,0,45,19.769,44,1,0.001209271,206.839,3,Accident,0,1,0,1
6/6/2021,1057,840,Azerbaijan Grand Prix,stroll,117,Aston Martin,19,19,0,29,0,28,16,0.001229248,203.478,3,Accident,0,0,0,1
6/6/2021,1057,839,Azerbaijan Grand Prix,ocon,214,Alpine F1 Team,20,12,0,3,0,2,20,0.001282986,194.955,101,Turbo,0,0,0,1
5/23/2021,1056,832,Monaco Grand Prix,sainz,6,Ferrari,2,4,18,78,24.15,35,5,0.000863669,160.989,1,Finished,0,1,1,1
5/23/2021,1056,830,Monaco Grand Prix,max_verstappen,9,Red Bull,1,2,25,78,23.746,58,6,0.000863993,160.929,1,Finished,1,1,1,1
5/23/2021,1056,846,Monaco Grand Prix,norris,1,McLaren,3,5,15,78,23.874,76,7,0.000864236,160.883,1,Finished,0,1,1,1
5/23/2021,1056,815,Monaco Grand Prix,perez,9,Red Bull,4,9,12,78,24.548,32,3,0.00086287,161.138,1,Finished,0,1,1,1
5/23/2021,1056,20,Monaco Grand Prix,vettel,117,Aston Martin,5,8,10,78,24.369,33,11,0.000871713,159.503,1,Finished,0,1,1,1
5/23/2021,1056,842,Monaco Grand Prix,gasly,213,AlphaTauri,6,6,8,78,24.428,71,14,0.000872824,159.3,1,Finished,0,1,1,1
5/23/2021,1056,1,Monaco Grand Prix,hamilton,131,Mercedes,7,7,7,78,48.027,69,1,0.000843854,164.769,1,Finished,0,1,1,0
5/23/2021,1056,840,Monaco Grand Prix,stroll,117,Aston Martin,8,13,4,77,23.474,74,8,0.000864282,160.875,11,+1 Lap,0,0,0,1
5/23/2021,1056,839,Monaco Grand Prix,ocon,214,Alpine F1 Team,9,11,2,77,23.935,41,12,0.000871713,159.503,11,+1 Lap,0,0,0,1
5/23/2021,1056,841,Monaco Grand Prix,giovinazzi,51,Alfa Romeo,10,10,1,77,24.521,41,13,0.000871887,159.472,11,+1 Lap,0,0,0,1
5/23/2021,1056,8,Monaco Grand Prix,raikkonen,51,Alfa Romeo,11,14,0,77,24.077,55,9,0.00086772,160.237,11,+1 Lap,0,0,0,1
5/23/2021,1056,817,Monaco Grand Prix,ricciardo,1,McLaren,12,12,0,77,24.715,43,4,0.000863171,161.082,11,+1 Lap,0,0,0,1
5/23/2021,1056,4,Monaco Grand Prix,alonso,214,Alpine F1 Team,13,17,0,77,23.803,70,10,0.000868356,160.12,11,+1 Lap,0,0,0,1
5/23/2021,1056,847,Monaco Grand Prix,russell,3,Williams,14,15,0,77,23.928,59,15,0.000874294,159.033,11,+1 Lap,0,0,0,1
5/23/2021,1056,849,Monaco Grand Prix,latifi,3,Williams,15,18,0,77,23.703,66,16,0.000874688,158.961,11,+1 Lap,0,0,0,1
5/23/2021,1056,852,Monaco Grand Prix,tsunoda,213,AlphaTauri,16,16,0,77,24.43,66,2,0.00085691,162.259,11,+1 Lap,0,0,0,1
5/23/2021,1056,853,Monaco Grand Prix,mazepin,210,Haas F1 Team,17,19,0,75,25.202,64,19,0.000889653,156.287,13,+3 Laps,0,0,0,1
5/23/2021,1056,854,Monaco Grand Prix,mick_schumacher,210,Haas F1 Team,18,20,0,75,24.797,51,18,0.000884549,157.189,13,+3 Laps,0,0,0,1
5/23/2021,1056,822,Monaco Grand Prix,bottas,131,Mercedes,19,3,0,29,0,18,17,0.000876227,158.682,61,Wheel nut,0,1,0,1
5/23/2021,1056,844,Monaco Grand Prix,leclerc,6,Ferrari,20,1,0,0,0,0,0,0,0,30,Driveshaft,0,1,0,1
5/9/2021,1055,1,Spanish Grand Prix,hamilton,131,Mercedes,1,1,25,66,44.298,54,5,0.000933623,208.64,1,Finished,1,1,1,0
5/9/2021,1055,830,Spanish Grand Prix,max_verstappen,9,Red Bull,2,2,19,66,45.157,62,1,0.000904502,215.357,1,Finished,0,1,1,0
5/9/2021,1055,822,Spanish Grand Prix,bottas,131,Mercedes,3,3,15,66,43.949,65,2,0.000919329,211.884,1,Finished,0,1,1,0
5/9/2021,1055,844,Spanish Grand Prix,leclerc,6,Ferrari,4,4,12,66,43.905,64,4,0.000931238,209.174,1,Finished,0,1,1,0
5/9/2021,1055,815,Spanish Grand Prix,perez,9,Red Bull,5,8,10,66,43.727,60,3,0.000919942,211.743,1,Finished,0,1,1,0
5/9/2021,1055,817,Spanish Grand Prix,ricciardo,1,McLaren,6,7,8,66,44.168,60,10,0.000947373,205.612,1,Finished,0,1,1,0
5/9/2021,1055,832,Spanish Grand Prix,sainz,6,Ferrari,7,6,6,66,43.635,53,9,0.000944074,206.33,1,Finished,0,1,1,0
5/9/2021,1055,846,Spanish Grand Prix,norris,1,McLaren,8,9,4,65,44.331,56,7,0.000940729,207.064,11,+1 Lap,0,1,0,0
5/9/2021,1055,839,Spanish Grand Prix,ocon,214,Alpine F1 Team,9,5,2,65,22.798,46,18,0.000964248,202.014,11,+1 Lap,0,1,0,1
5/9/2021,1055,842,Spanish Grand Prix,gasly,213,AlphaTauri,10,12,1,65,54.107,64,8,0.00094184,206.82,11,+1 Lap,0,0,0,0
5/9/2021,1055,840,Spanish Grand Prix,stroll,117,Aston Martin,11,11,0,65,43.188,47,11,0.0009561,203.735,11,+1 Lap,0,0,0,0
5/9/2021,1055,8,Spanish Grand Prix,raikkonen,51,Alfa Romeo,12,17,0,65,21.572,54,15,0.00095912,203.094,11,+1 Lap,0,0,0,1
5/9/2021,1055,20,Spanish Grand Prix,vettel,117,Aston Martin,13,13,0,65,45.06,56,14,0.000958565,203.211,11,+1 Lap,0,0,0,0
5/9/2021,1055,847,Spanish Grand Prix,russell,3,Williams,14,15,0,65,45.733,30,17,0.000963056,202.264,11,+1 Lap,0,0,0,0
5/9/2021,1055,841,Spanish Grand Prix,giovinazzi,51,Alfa Romeo,15,14,0,65,77.544,42,13,0.000958356,203.255,11,+1 Lap,0,0,0,0
5/9/2021,1055,849,Spanish Grand Prix,latifi,3,Williams,16,19,0,65,70.501,57,16,0.000959549,203.003,11,+1 Lap,0,0,0,0
5/9/2021,1055,4,Spanish Grand Prix,alonso,214,Alpine F1 Team,17,10,0,65,45.522,63,6,0.000939606,207.311,11,+1 Lap,0,0,0,0
5/9/2021,1055,854,Spanish Grand Prix,mick_schumacher,210,Haas F1 Team,18,18,0,64,46.316,54,12,0.000956447,203.661,12,+2 Laps,0,0,0,0
5/9/2021,1055,853,Spanish Grand Prix,mazepin,210,Haas F1 Team,19,20,0,64,45.6,45,19,0.000972685,200.261,12,+2 Laps,0,0,0,0
5/9/2021,1055,852,Spanish Grand Prix,tsunoda,213,AlphaTauri,20,16,0,6,0,5,20,0.000981771,198.408,10,Electrical,0,0,0,1
5/2/2021,1054,1,Portuguese Grand Prix,hamilton,131,Mercedes,1,2,25,66,71.497,47,4,0.000936725,206.971,1,Finished,1,1,1,0
5/2/2021,1054,830,Portuguese Grand Prix,max_verstappen,9,Red Bull,2,3,18,66,97.884,62,3,0.00093397,207.581,1,Finished,0,1,1,0
5/2/2021,1054,822,Portuguese Grand Prix,bottas,131,Mercedes,3,1,16,66,96.96,65,1,0.000924363,209.738,1,Finished,0,1,1,0
5/2/2021,1054,815,Portuguese Grand Prix,perez,9,Red Bull,4,4,12,66,70.597,55,2,0.000933368,207.715,1,Finished,0,1,1,0
5/2/2021,1054,846,Portuguese Grand Prix,norris,1,McLaren,5,7,10,66,70.91,55,7,0.000945556,205.038,1,Finished,0,1,1,0
5/2/2021,1054,844,Portuguese Grand Prix,leclerc,6,Ferrari,6,8,8,66,70.992,63,6,0.000943241,205.541,1,Finished,0,1,1,0
5/2/2021,1054,839,Portuguese Grand Prix,ocon,214,Alpine F1 Team,7,6,6,66,70.548,34,8,0.000947755,204.562,1,Finished,0,1,1,0
5/2/2021,1054,4,Portuguese Grand Prix,alonso,214,Alpine F1 Team,8,13,4,66,69.515,66,5,0.00093787,206.718,1,Finished,0,0,1,0
5/2/2021,1054,817,Portuguese Grand Prix,ricciardo,1,McLaren,9,16,2,66,72.959,64,10,0.000948924,204.31,1,Finished,0,0,1,0
5/2/2021,1054,842,Portuguese Grand Prix,gasly,213,AlphaTauri,10,9,1,66,69.844,65,11,0.000949236,204.243,1,Finished,0,1,1,0
5/2/2021,1054,832,Portuguese Grand Prix,sainz,6,Ferrari,11,5,0,66,70.165,60,14,0.000952836,203.471,1,Finished,0,1,1,0
5/2/2021,1054,841,Portuguese Grand Prix,giovinazzi,51,Alfa Romeo,12,12,0,65,71.883,60,13,0.000951007,203.862,11,+1 Lap,0,0,0,0
5/2/2021,1054,20,Portuguese Grand Prix,vettel,117,Aston Martin,13,10,0,65,69.768,60,15,0.000953889,203.246,11,+1 Lap,0,0,0,0
5/2/2021,1054,840,Portuguese Grand Prix,stroll,117,Aston Martin,14,17,0,65,70.467,59,9,0.000948727,204.352,11,+1 Lap,0,0,0,0
5/2/2021,1054,852,Portuguese Grand Prix,tsunoda,213,AlphaTauri,15,14,0,65,71.01,61,12,0.000949745,204.133,11,+1 Lap,0,0,0,0
5/2/2021,1054,847,Portuguese Grand Prix,russell,3,Williams,16,11,0,65,73.13,60,16,0.000956644,202.661,11,+1 Lap,0,0,0,0
5/2/2021,1054,854,Portuguese Grand Prix,mick_schumacher,210,Haas F1 Team,17,19,0,64,70.718,61,17,0.000957813,202.414,12,+2 Laps,0,0,0,0
5/2/2021,1054,849,Portuguese Grand Prix,latifi,3,Williams,18,18,0,64,70.295,60,18,0.000962442,201.44,12,+2 Laps,0,0,0,0
5/2/2021,1054,853,Portuguese Grand Prix,mazepin,210,Haas F1 Team,19,20,0,64,96.946,64,19,0.000968067,200.27,12,+2 Laps,0,0,0,0
5/2/2021,1054,8,Portuguese Grand Prix,raikkonen,51,Alfa Romeo,20,15,0,1,0,0,0,0,0,130,Collision damage,0,0,0,1
4/18/2021,1053,830,Emilia Romagna Grand Prix,max_verstappen,9,Red Bull,1,3,25,63,1651.17,60,2,0.000897269,227.96,1,Finished,1,1,1,0
4/18/2021,1053,1,Emilia Romagna Grand Prix,hamilton,131,Mercedes,2,1,19,63,1630.911,60,1,0.000887755,230.403,1,Finished,0,1,1,0
4/18/2021,1053,846,Emilia Romagna Grand Prix,norris,1,McLaren,3,7,15,63,1615.607,63,3,0.000905775,225.819,1,Finished,0,1,1,0
4/18/2021,1053,844,Emilia Romagna Grand Prix,leclerc,6,Ferrari,4,4,12,63,1640.486,60,6,0.000907164,225.473,1,Finished,0,1,1,0
4/18/2021,1053,832,Emilia Romagna Grand Prix,sainz,6,Ferrari,5,11,10,63,1613.067,60,7,0.000908449,225.154,1,Finished,0,0,1,0
4/18/2021,1053,817,Emilia Romagna Grand Prix,ricciardo,1,McLaren,6,6,8,63,1609.167,54,12,0.000918299,222.739,1,Finished,0,1,1,0
4/18/2021,1053,842,Emilia Romagna Grand Prix,gasly,213,AlphaTauri,7,5,6,63,1572.967,52,9,0.000914282,223.718,1,Finished,0,1,1,0
4/18/2021,1053,840,Emilia Romagna Grand Prix,stroll,117,Aston Martin,8,10,4,63,1588.618,59,8,0.000911829,224.32,1,Finished,0,0,1,0
4/18/2021,1053,839,Emilia Romagna Grand Prix,ocon,214,Alpine F1 Team,9,9,2,63,1627.926,62,15,0.000919236,222.512,1,Finished,0,1,1,0
4/18/2021,1053,4,Emilia Romagna Grand Prix,alonso,214,Alpine F1 Team,10,15,1,63,1576.837,62,14,0.000919178,222.526,1,Finished,0,0,1,0
4/18/2021,1053,815,Emilia Romagna Grand Prix,perez,9,Red Bull,11,2,0,63,1625.766,62,13,0.000918935,222.585,1,Finished,0,1,1,0
4/18/2021,1053,852,Emilia Romagna Grand Prix,tsunoda,213,AlphaTauri,12,20,0,63,1585.36,49,4,0.000906644,225.603,1,Finished,0,0,1,0
4/18/2021,1053,8,Emilia Romagna Grand Prix,raikkonen,51,Alfa Romeo,13,16,0,63,1585.784,62,5,0.000906863,225.548,1,Finished,0,0,1,0
4/18/2021,1053,841,Emilia Romagna Grand Prix,giovinazzi,51,Alfa Romeo,14,17,0,62,1618.754,57,16,0.000919792,222.378,11,+1 Lap,0,0,0,0
4/18/2021,1053,20,Emilia Romagna Grand Prix,vettel,117,Aston Martin,15,0,0,61,1607.076,59,10,0.000915208,223.491,6,Gearbox,0,1,0,0
4/18/2021,1053,854,Emilia Romagna Grand Prix,mick_schumacher,210,Haas F1 Team,16,18,0,61,1656.17,58,11,0.000916586,223.156,12,+2 Laps,0,0,0,0
4/18/2021,1053,853,Emilia Romagna Grand Prix,mazepin,210,Haas F1 Team,17,19,0,61,1598.551,55,17,0.000930579,219.8,12,+2 Laps,0,0,0,0
4/18/2021,1053,822,Emilia Romagna Grand Prix,bottas,131,Mercedes,18,8,0,30,30.167,30,19,0.001024132,199.721,4,Collision,0,1,0,0
4/18/2021,1053,847,Emilia Romagna Grand Prix,russell,3,Williams,19,12,0,30,29.983,28,18,0.001001655,204.203,4,Collision,0,0,0,1
4/18/2021,1053,849,Emilia Romagna Grand Prix,latifi,3,Williams,20,14,0,0,0,0,0,0,0,4,Collision,0,0,0,1
3/28/2021,1052,1,Bahrain Grand Prix,hamilton,131,Mercedes,1,2,25,56,48.915,44,4,0.001088137,207.235,1,Finished,1,1,1,0
3/28/2021,1052,830,Bahrain Grand Prix,max_verstappen,9,Red Bull,2,1,18,56,48.615,41,2,0.001079028,208.984,1,Finished,0,1,1,0
3/28/2021,1052,822,Bahrain Grand Prix,bottas,131,Mercedes,3,3,16,56,81.725,56,1,0.001065856,211.566,1,Finished,0,1,1,0
3/28/2021,1052,846,Bahrain Grand Prix,norris,1,McLaren,4,7,12,56,50.539,38,6,0.001092546,206.398,1,Finished,0,1,1,0
3/28/2021,1052,815,Bahrain Grand Prix,perez,9,Red Bull,5,0,10,56,72.289,44,3,0.001087616,207.334,1,Finished,0,1,1,0
3/28/2021,1052,844,Bahrain Grand Prix,leclerc,6,Ferrari,6,4,8,56,49.101,39,11,0.001099398,205.112,1,Finished,0,1,1,0
